ID,SEX,REGION,AGE,ETHNICITY,MARSTAT,BODY,HEIGHT_FT,HEIGHT_IN,SMOKING,DRINKING,LIVE_ALONE,LIVE_KIDS,LIVE_PAR,LIVE_PETS,LIVE_ROOM,LIVE_FAM,LIVE_PARTY,HAVEKIDS,WANTKIDS,EDUCATION,EMPSTAT,OCCUP,INCOME,RELIGION,SERVICES,POLITICS,LANG_ENGLISH,LANG_FRENCH,LANG_GERMAN,LANG_ITALIAN,LANG_SPANISH,LANG_PORTUGUESE,LANG_DUTCH,LANG_CHINESE,LANG_JAPANESE,LANG_ARABIC,LANG_RUSSIAN,LANG_HEBREW,LANG_HINDI,LANG_TAGALOG,LANG_URDU,D_MILES,D_YOUNGEST,D_OLDEST,D_MARSTAT_ANY,D_MARSTAT_SINGLE,D_MARSTAT_DIV,D_MARSTAT_WID,D_MARSTAT_SEP,D_BODY_ANY,D_BODY_SLIM,D_BODY_SLENDER,D_BODY_AVERAGE,D_BODY_ATH,D_BODY_FIT,D_BODY_THICK,D_BODY_EXTRA,D_BODY_LARGE,D_BODY_VOLUP,D_BODY_CURVY,D_MINHEIGHT_FT,D_MINHEIGHT_IN,D_MAXHEIGHT_FT,D_MAXHEIGHT_IN,D_EYES_ANY,D_EYES_BLACK,D_EYES_BLUE,D_EYES_BROWN,D_EYES_GRAY,D_EYES_GREEN,D_EYES_HAZEL,D_HAIR_ANY,D_HAIR_AUBURN,D_HAIR_BLACK,D_HAIR_BLONDE,D_HAIR_DARKBLONDE,D_HAIR_LIGHTBROWN,D_HAIR_DARKBROWN,D_HAIR_RED,D_HAIR_WHITE,D_HAIR_BALD,D_HAIR_LITGRAY,D_ETHNIC_ANY,D_ETHNIC_BLACK,D_ETHNIC_ASIAN,D_ETHNIC_WHITE,D_ETHNIC_EINDIAN,D_ETHNIC_LATINO,D_ETHNIC_MIDEAST,D_ETHNIC_NATIVE,D_ETHNIC_PACIFIC,D_ETHNIC_INTER,D_ETHNIC_OTHER,D_SMOKE_ANY,D_SMOKE_NO,D_SMOKE_OCC,D_SMOKE_OFTEN,D_DRINK_ANY,D_DRINK_NO,D_DRINK_SOCIAL,D_DRINK_REG,D_LIVING_ANY,D_LIVING_ALONE,D_LIVING_KIDS,D_LIVING_PARENTS,D_LIVING_PETS,D_LIVING_ROOMMATE,D_LIVING_FAMILY,D_LIVING_PARTY,D_KIDS_ANY,D_KIDS_NO,D_KIDS_HOMEFT,D_KIDS_HOMEPT,D_KIDS_NOTHOME,D_WANTKIDS_ANY,D_WANTKIDS_NO,D_WANTKIDS_YES,D_WANTKIDS_NOTSURE,D_EDUC,D_EMPSTAT_ANY,D_EMPSTAT_FT,D_EMPSTAT_PT,D_EMPSTAT_HOME,D_EMPSTAT_RETIRED,D_EMPSTAT_SELF,D_EMPSTAT_STUDENT,D_EMPSTAT_UNEMP,D_EMPSTAT_ATHOME,D_OCC_ANY,D_OCC_ART,D_OCC_BANK,D_OCC_CLER,D_OCC_COMP,D_OCC_CONSTR,D_OCC_EDUC,D_OCC_MEDIA,D_OCC_EXEC,D_OCC_TRAVEL,D_OCC_LEGAL,D_OCC_MANU,D_OCC_MED,D_OCC_POLITICS,D_OCC_SALES,D_OCC_TECH,D_OCC_TRANSPORT,D_OCC_FOOD,D_OCC_OTHER,D_INCOME,D_FAITH_ANY,D_FAITH_BUDDHIST,D_FAITH_CHRISTIAN,D_FAITH_HINDU,D_FAITH_JEWISH,D_FAITH_ISLAM,D_FAITH_AGNOSTIC,D_FAITH_PROTESTANT,D_FAITH_CATHOLIC,D_FAITH_ATHEIST,D_FAITH_LDS,D_FAITH_CHRISTIAN_OTHER,D_FAITH_NOTRELIG,D_FAITH_SPIRITUAL,D_FAITH_SCIENT,D_FAITH_OTHER,D_SERVICE_ANY,D_SERVICE_MORE,D_SERVICE_WEEKLY,D_SERVICE_MONTHLY,D_SERVICE_HOLIDAYS,D_SERVICE_RARELY,D_SERVICE_NEVER,D_POLITICS_ANY,D_POLITICS_VCONS,D_POLITICS_CONS,D_POLITICS_MIDDLE,D_POLITICS_LIB,D_POLITICS_VLIB,D_POLITICS_NOTPOL,D_LANG_ANY,D_LANG_ENGLISH,D_LANG_FRENCH,D_LANG_GERMAN,D_LANG_ITALIAN,D_LANG_SPANISH,D_LANG_PORTUGUESE,D_LANG_DUTCH,D_LANG_CHINESE,D_LANG_JAPANESE,D_LANG_ARABIC,D_LANG_RUSSIAN,D_LANG_HEBREW,D_LANG_HINDI,D_LANG_TAGALOG,D_LANG_URDU,PERMEX,PERPR,PERCUB,PEROTLAT,PERHIS,PERWHT,PERBLK,PERAMIND,PERASN,PERISLD,PEROTHRACE,PERMLTRAC,bodytype
4507,1,2,22,4,0,3,6,1,0,1,0,0,0,0,1,1,0,0,99,3,0,3,2,11,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50,18,26,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,0,1,1,1,0,1,1,1,0,0,0,1,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,3,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99, , , , ,4.75,78.029998779297,5.530000209808,.1899999976158,10.140000343323,0,0,1.3500000238419,6
4508,1,2,38,4,0,2,5,11,0,1,1,0,0,0,0,0,0,0,1,2,0,14,99,11,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,26,34,1,99,99,99,99,0,0,1,1,1,1,0,0,0,0,0,5,5,5,9,1,99,99,99,99,99,99,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,99,99,99,99,99,99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,5
4509,1,2,28,4,0,3,5,7,0,1,0,0,0,0,1,0,0,0,1,2,0,4,2,10,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,21,35,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,3,0,5,7,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,1,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893, 
4510,1,2,28,4,0,3,5,9,0,1,99,99,99,99,99,99,99,99,1,3,0,12,1,11,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,100,21,35,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,3,0,1,0,0,0,0,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,4
4511,1,2,28,4,0,2,6,1,1,1,1,0,1,0,0,0,0,0,99,2,0,4,3,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,20,35,1,99,99,99,99,0,1,1,1,1,1,0,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,1,1,1,1,1,1,1,0,0,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99, , , , ,6.179999828339,72.48999786377,18.200000762939,.4000000059605,1.419999957085,0,0,1.3200000524521,5
4512,1,2,37,4,1,3,6,3,0,1,1,0,0,0,0,0,0,3,2,3,0,14,2,11,4,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,21,40,1,99,99,99,99,0,1,1,0,1,1,0,0,0,0,0,5,0,6,1,1,99,99,99,99,99,99,0,1,0,1,0,1,0,1,0,0,0,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,0,1,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,1,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,5
4513,1,2,24,4,3,4,5,7,0,1,0,0,0,0,1,1,0,1,1,99,99,99,99,11,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,30,1,99,99,99,99,0,1,1,1,1,1,1,0,0,0,0,3,0,5,7,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,6
4514,1,2,30,4,0,3,5,8,0,1,1,0,0,0,0,0,0,0,1,3,0,13,2,3,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,20,30,1,99,99,99,99,0,1,1,0,1,1,0,0,0,1,0,5,0,5,8,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,99,99,99,1,99,99,99,99,99,99,99,0,1,0,0,0,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,1
4515,1,2,18,4,0,99,5,9,0,1,0,0,1,0,0,0,0,0,99,1,0,99,99,99,99,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,18,20,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,3,1,5,8,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,0,1,0,0,1,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893, 
4516,1,2,39,4,1,2,5,7,0,1,1,0,0,0,0,0,0,3,99,2,0,14,3,10,99,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,40,1,99,99,99,99,0,1,1,1,1,1,0,0,0,0,0,4,0,5,8,1,99,99,99,99,99,99,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,0,1,1,1,99,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,99,99,99,99,99,99,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , ,2.579999923706,2.579999923706,1.80999994278,.2599999904633,12.039999961853,0,0,.5299999713898,5
4517,1,2,25,4,0,2,6,0,0,0,1,0,0,0,0,0,0,0,1,3,0,3,4,11,99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,18,35,1,99,99,99,99,0,1,1,1,1,1,1,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,1,1,0,1,0,0,0,1,0,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,6
4518,1,2,20,4,0,3,6,0,99,1,1,0,0,0,0,0,0,0,99,2,0,13,99,11,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,18,22,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,0,5,10,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,0,1,0,0,0,0,1,0,1,4,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,4
4519,1,2,32,4,1,2,5,9,2,1,99,99,99,99,99,99,99,3,99,2,99,15,2,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,50,18,32,1,99,99,99,99,0,1,0,1,1,0,1,0,0,0,0,4,0,5,9,0,1,1,1,1,1,1,1,99,99,99,99,99,99,99,99,99,99,0,1,1,1,1,1,1,1,1,0,1,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,28.319999694824,5.170000076294,.289999991655,1.679999947548, ,79.290000915527,23.739999771118,.2399999946356,.730000019073,.0500000007451,.5500000119209,1.0099999904633,6
4520,1,2,32,4,3,3,5,9,0,1,99,99,99,99,99,99,99,3,99,3,0,13,2,99,99,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,26,45,1,99,99,99,99,0,1,1,1,1,1,0,0,0,0,0,3,0,7,11,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,1,0,1,0,0,0,0,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0, , , , ,1.580000042915,89.699996948242,2.450000047684,.2899999916553,4.460000038147,0,0,1.5099999904633,5
4521,1,2,18,4,0,3,5,9,0,1,99,99,99,99,99,99,99,0,1,2,0,17,0,99,2,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,25,18,21,1,99,99,99,99,0,1,0,1,0,0,0,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,3
4522,1,2,31,4,0,3,6,1,99,1,0,0,1,0,0,1,0,2,99,1,1,17,99,14,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,21,31,1,99,99,99,99,0,1,0,1,1,1,1,1,0,0,0,5,6,6,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,7
4523,1,2,39,4,1,2,5,7,0,1,99,99,99,99,99,99,99,3,99,2,4,13,2,11,4,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,50,24,37,1,99,99,99,99,0,1,0,1,1,0,0,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,0,0,0,1,99,0,1,1,0,0,1,1,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,99,99,99,99,99,0,0,0,0,0,0,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,4
4524,1,2,28,4,0,2,5,7,0,1,1,0,0,0,0,0,0,0,1,3,0,14,4,99,99,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,18,31,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,0,0,1,0,1,99,99,99,99,99,99,99,0,1,0,0,0,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,5
4525,1,2,39,4,0,3,5,11,0,0,99,99,99,99,99,99,99,1,99,2,0,4,3,11,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,25,25,44,1,99,99,99,99,0,1,1,1,1,0,0,0,0,0,0,5,0,5,9,1,99,99,99,99,99,99,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,37.729999542236,1.980000019073,.129999995232,5.369999885559, ,30,19.89999961853,.1199999973178,3.150000095367,.0399999991059,.2800000011921,1.3600000143051,4
4526,1,2,37,4,1,2,5,10,1,1,0,0,0,0,0,1,0,3,2,2,0,4,99,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,30,39,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99, , , , ,14.119999885559,58.990001678467,19.200000762939,.1000000014901,5.469999790192,0,0,2.1199998855591,4
4527,1,2,38,4,0,2,6,1,0,1,1,0,0,0,0,0,0,0,1,2,0,14,99,11,99,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,28,40,1,99,99,99,99,0,1,1,1,1,1,0,1,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,1,0,0,0,0,1,0,1,99,99,99,99,99,99,99,1,99,99,99,99,0,0,0,1,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , , ,10.989999771118,55.979999542236,24.170000076294,.1299999952316,7.199999809265,0,0,1.5199999809265,7
4528,1,2,32,4,0,3,5,11,0,1,0,0,0,0,1,0,0,0,1,3,0,8,1,10,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,25,35,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,99,99,99,99,99,99,99,0,1,0,0,0,0,0,1,0,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,9.75,1.149999976158,.159999996424,1.909999966621, ,77.269996643066,1.44000005722,.1800000071526,7.550000190735,0,0,.6000000238419,4
4529,1,2,26,4,0,2,5,10,0,1,99,99,99,99,99,99,99,0,2,3,0,3,2,14,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,18,32,1,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,3,0,7,11,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,99,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760000228882,.949999988079,.34999999404,1.210000038147, ,62.340000152588,2.849999904633,.2099999934435,13.369999885559,0,.25,.7099999785423, 
4530,1,2,42,4,1,2,6,1,0,1,99,99,99,99,99,99,99,0,2,2,0,13,2,11,3,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,250,29,45,1,99,99,99,99,0,1,0,1,1,0,0,1,0,0,0,4,5,5,10,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,1,1,1,1,1,1,1,0,0,1,99,99,99,1,99,99,99,1,99,99,99,99,99,99,99,1,99,99,99,99,1,99,99,99,2,0,1,1,0,0,1,1,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,7
4531,1,2,23,4,3,6,5,6,0,1,1,0,0,0,0,0,0,3,2,3,0,14,2,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,28,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,4,11,5,7,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,0,0,0,1,0,1,0,0,0,1,0,1,99,99,99,1,99,99,99,0,1,1,1,1,1,1,0,1,99,99,99,99,1,99,99,99,1,1,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,20.909999847412,4.219999790192,.340000003576,3.349999904633, ,30.319999694824,34.720001220703,.140000000596,4.730000019073,.0299999993294,.3400000035763,.9200000166893,7
